übernachten, übernachtet, übernachtete, hat übernachtet	to sleep/ stay overnight	übernachten				Wir haben auf dem Campingplatz übernachtet.	We stayed at the campsite.				
die Übernachtung, -en	sleep over, stay	Übernachtung	die			In diesem Hotel kostet die Übernachtung mit Frühstück 90 Euro.	In this hotel, the night with breakfast costs 90 euros.				
übernehmen, übernimmt, übernahm, hat übernommen	to take over	übernehmen				Ich habe die Möbel vom Vormieter übernommen.	I took over the furniture from the previous tenant.				
überprüfen, überprüft, überprüfte, hat überprüft	to check, examine	überprüfen				Bitte überprüfen Sie Ihre Kontonummer.	Please check your account number.				
überqueren, überquert, überquerte, hat überquert	to cross over	überqueren				Bitte die Straße nur an der Ampel überqueren.	Please cross the street only at the traffic lights.				
überraschen, überrascht, überraschte, hat überrascht	to surprise	überraschen				Ich bin ganz überrascht, dass die Wohnung so billig ist.	I am quite surprised that the apartment is so cheap.				
die Überraschung,-en	surprise	Überraschung	die			Ich habe eine Überraschung für dich.	I have a surprise for you.	Das ist ja eine Überraschung. - Ich dachte, du bist im Urlaub.	What a surprise. - I thought you were on vacation.		
überreden, überredet, überredete, hat überredet	to persuade	überreden				Zuerst wollte ich nicht, aber mein Bruder hat mich überredet, einen Englischkurs zu machen.	At first I did not want to, but my brother persuaded me to do an English course.				
übersetzen, übersetzt, übersetzte, hat übersetzt	to translate	übersetzen				Können Sie mir bitte diesen Brief übersetzen?	Can you please translate this letter for me?				
der Übersetzer, -	translator	Übersetzer	der			Meine Tochter möchte als Übersetzerin arbeiten.	My daughter wants to work as a translator.				
die Übersetzung, -en	translation	Übersetzung	die			Was kostet die Übersetzung?	How much is the translation?				
die Überstunde, -n	overtime	Überstunde	die			Ich muss heute Überstunden machen.	I have to work overtime today.				
übertragen, überträgt, übertrug, hat übertragen	to transfer, apply, broadcast	übertragen (3)				Sie übertragen das Fußballspiel morgen direkt.	They will broadcast the football match tomorrow directly.				
übertreiben, übertreibt, übertrieb, hat übertrieben	to do too much sport	übertreiben				Ein bisschen Sport ist gesund.	A little sport is healthy.	Aber man sollte es nicht übertreiben.	But you should not overdo it.		
überweisen, überweist, überwies, hat überwiesen	to transfer, refer	überweisen				Ich überweise dir das Geld.	I transfer the money to you.	Der Arzt hat mich ins Krankenhaus überwiesen.	The doctor referred me to the hospital.		
die Überweisung, - en	transfer, referral	Überweisung	die			Sie können bar oder per Überweisung bezahlen.	You can pay in cash or by bank transfer.	Der Hausarzt hat mir eine Überweisung fürs Krankenhaus gegeben.	The family doctor gave me a referral for the hospital.		
überzeugen, überzeugt, überzeugte, hat überzeugt	to convince	überzeugen				Ihr Vorschlag überzeugt mich gar nicht.	Your suggestion does not convince me.	Ich bin fest davon überzeugt.	I am firmly convinced that.		
die Überzeugung, -en	conviction	Überzeugung	die			Wie bist du zu dieser Überzeugung gekommen?	How did you come to this conviction?				
üblich	usual, common	üblich				In Deutschland ist es üblich, früh zu Abend zu essen.	In Germany, it is customary to have an early evening meal.				
übrig	left over, remaining	übrig				Ist noch etwas zu essen übrig?	Is there anything left to eat?				
übrigens	besides, by the way	übrigens				Übrigens, kennst du schon die neuen Nachbarn?	By the way, do you already know the new neighbors?				
die Uhr, -en	hour, time, watch	Uhr	die			Wie viel Uhr ist es?	What time is it?	Um wie viel Uhr müssen wir gehen?	What time do we have to go?	Es ist vier Uhr.	"It's four o'clock."
um	at, around, by	um				Wir treffen uns um 8 Uhr.	"We meet at 8 o'clock."	Die Apotheke ist gleich um die Ecke.	The pharmacy is just around the corner.	Die Benzinpreise sind schon wieder um 3 % gestiegen.	Gasoline prices have risen again by 3%.
umarmen, umarmt, umarmte, hat umarmt	to embrace	umarmen				Lass dich umarmen.	Let me embrace you.	Zum Abschied haben wir uns umarmt.	As a farewell we hugged each other.		
um ... zu	in order to	um zu				Was muss ich tun, um Wohngeld zu bekommen?	What do I have to do to get housing allowance?				
umdrehen, dreht um, drehte um, hat umgedreht	to turn (round)	umdrehen				Dreh dich mal um. Da hinten liegt das Buch doch.	Turn around. Back there is the book.	Dreh das Blatt um; die Lösung steht auf der Rückseite.	Turn the sheet over; the solution is on the back.		
die Umfrage, -n	poll	Umfrage	die			Wir machen eine Umfrage zum Thema Umweltschutz.	We are doing a survey on environmental protection.				
die Umgebung, -en	surrounding	Umgebung	die			In der Umgebung von Berlin kann man schöne Ausflüge machen.	In the area of ​​Berlin you can make nice trips.				
umgekehrt	reverse, opposite, the other way around	umgekehrt				Nein, umgekehrt: erst der Vorname, dann der Nachname.	No, vice versa: first the first name, then the last name.				
die Umleitung, -en	diversion	Umleitung	die			Sie müssen eine Umleitung fahren.	You have to drive a detour.				
umso	so much the...	umso				Ich mag süßen Tee. Je süßer, umso besser.	I like sweet tea. The sweeter, the better.				
umsonst	in vain, for nothing	umsonst				Ich musste nichts bezahlen. Die Reparatur war umsonst.	I did not have to pay anything. The repair was free.	Nichts hat geholfen, es war alles umsonst.	Nothing helped, it was all for nothing.		
umsteigen, steigt um, stieg um, ist umgestiegen	to change (train, etc)	umsteigen				In Ulm müssen Sie umsteigen.	You have to change trains in Ulm.				
umtauschen, tauscht um, tauschte um, hat umgetauscht	to exchange	umtauschen				Ich möchte diese Bluse umtauschen. Sie passt mir nicht.	I want to exchange this blouse. She does not suit me.	Wo kann ich Geld umtauschen?	Where can I exchange money?		
die Umwelt, -en	environment	Umwelt	die			Alte Autos sind ein Problem für die Umwelt.	Old cars are a problem for the environment.				
umziehen, zieht um, zog um, hat/ ist umgezogen	to move (house)	umziehen				Ich komme gleich. Ich muss mich nur schnell umziehen.	"I'll be right back. I just have to change clothes quickly."	Die Meiers sind letzten Monat umgezogen.	The Meiers moved last month.		
"der Umzug, -""e"	move, removal	Umzug	der			Der Umzug ist nächste Woche.	The move is next week.				
unbedingt	absolutely	unbedingt				Ich muss unbedingt mit dir sprechen.	I have to talk to you.				
unfreundlich	unfriendly	unfreundlich				Die Verkäuferin war sehr unfreundlich.	The saleswoman was very rude.				
und	and	und				Ich habe heute und morgen frei.	I have free today and tomorrow.	Ich kaufe ein und mein Mann kocht.	I shop and my husband cooks.		
"der Unfall, -""e"	accident	Unfall	der			Ich hatte letzte Woche einen Unfall.	I had an accident last week.				
ungefähr	approximately, roughly	ungefähr				Wie weit ist es bis zum Bahnhof? Nicht weit, ungefähr zehn Minuten zu Fuß.	How far is it to the station? Not far, about ten minutes on foot.				
ungewöhnlich	unusual	ungewöhnlich				Haben Sie etwas Ungewöhnliches gesehen?	Have you seen anything unusual?				
unglaublich	unbelievable	unglaublich				Es ist unglaublich. Schon wieder so ein Unglück.	"It's incredible. Again such a misfortune."				
das Unglück, -e	misfortune, bad luck	Unglück	das			Bei dem Eisenbahnunglück gab es viele Menschen mit Verletzungen.	In the railway accident there were many people with injuries.				
unheimlich	weird, uncanny	unheimlich				Die Prüfung war unheimlich schwer.	The exam was incredibly difficult.				
unten	downstairs, below	unten				Wir wohnen im 3. Stock, meine Eltern unten im 1. Stock.	We live on the 3rd floor, my parents downstairs on the 1st floor.	Sie ist mal kurz nach unten gegangen.	She went downstairs for a moment.		
unter	under, underneath	unter				Unter uns wohnt eine Familie mit drei Kindern.	Below us lives a family with three children.	Die CDs sind im Regal unter dem Fernseher.	The CDs are on the shelf under the TV.		
unter-	lower	unteren				Mein Pass ist im unteren Regal.	My passport is on the lower shelf.				
unterbrechen, unterbricht, unterbrach, hat unterbrochen	to interrupt	unterbrechen				Wir unterbrechen die Sendung für eine wichtige Nachricht.	We interrupt the broadcast for an important message.				
sich unterhalten, unterhält sich, unterhielt sich, hat sich unterhalten	talk (not reden not sprechen)	sich unterhalten				Wir haben uns über das Fußballspiel unterhalten.	We talked about the football game.				
die Unterhaltung, -en	entertainment, amusement	Unterhaltung	die			Wir wünschen Ihnen gute Unterhaltung.	We wish you lots of fun.				
"die Unterkunft, -""e"	accomodation	Unterkunft	die			Ich komme drei Tage nach Hamburg und suche eine günstige Unterkunft.	"I'm coming to Hamburg for three days and looking for a cheap place to stay."	Ist dieser Preis inklusive Unterkunft und Essen?	Is this price including accommodation and food?		
die Unterlagen (Pl.)	documents	Unterlagen	die			Bitte bringen Sie alle Unterlagen zu dem Termin mit.	Please bring all documents to the appointment.				
unternehmen, unternimmt, unternahm, hat unternommen	to do (something), to undertake, to make	unternehmen				Wollen wir heute Abend noch etwas unternehmen?	Do we want to do something tonight?				
unterrichten, unterrichtet, unterrichtete, hat unterrichtet	to teach (not l~)	unterrichten				Meine Frau unterrichtet Spanisch.	My wife teaches Spanish.				
der Unterricht, -e	lesson	Unterricht	der			Der Unterricht dauert von 17 bis 19 Uhr.	The lessons last from 5 to 7 pm.				
unterscheiden, unterscheidet, unterschied, hat unterschieden	to distinguish	unterscheiden				Ihr seid euch sehr ähnlich. Auf dem Foto kann man euch beide nicht unterscheiden.	You are very similar. In the photo you can not distinguish both of you.				
der Unterschied, -e	difference	Unterschied	der			Können Sie mir sagen, was der Unterschied ist? Welche Fahrkarte ist günstiger?	Can you tell me what the difference is? Which ticket is cheaper?				
unterschiedlich	different	unterschiedlich				Mein Bruder und ich sind sehr unterschiedlich. Er interessiert sich für Mathematik, ich für Sprachen.	My brother and I are very different. He is interested in mathematics, me in languages.				
unterschreiben, unterschreibt, unterschrieb, hat unterschrieben	to sign	unterschreiben				Unterschreiben Sie bitte hier unten rechts.	Please sign below right here.				
die Unterschrift, -en	signature	Unterschrift	die			Auf dem Schreiben fehlt die Unterschrift.	The letter is missing the signature.				
unterstreichen, unterstreicht, unterstrich, hat unterstrichen	to underline	unterstreichen				Wir sollen alle wichtigen Wörter unterstreichen.	We should underline all the important words.				
unterstützen, unterstützt, unterstützte, hat unterstützt	to support	unterstützen				Meine Eltern unterstützen mich finanziell.	My parents support me financially.				
die Unterstützung, -en	support	Unterstützung	die			Bekommen Sie eine staatliche Unterstützung?	Do you receive government support?				
untersuchen, untersucht, untersuchte, hat untersucht	to examine, investigate, to have a medical	untersuchen				Sie sollten sich vom Arzt untersuchen lassen.	You should be examined by the doctor.				
die Untersuchung, -en	examination, investigation, inquiry	Untersuchung	die			Ich habe morgen eine Untersuchung im Krankenhaus.	I have an in-hospital exam tomorrow.				
unterwegs	on the way	unterwegs				Warte auf mich. Ich bin unterwegs und komme gleich.	"Wait for me. I'm on my way and I'll be right back."	Unterwegs können wir noch etwas essen.	On the way we can eat something.	Stell dir vor, der Brief war zwei Wochen unterwegs.	Imagine the letter was on the road for two weeks.
der Urlaub, -e	holiday	Urlaub	der			Ich habe noch drei Tage Urlaub.	I have three days left.	Ich nehme im September Urlaub.	I take a vacation in September.	Diesen Monat bekomme ich keinen Urlaub.	I do not get a holiday this month.
die Ursache, -n	cause	Ursache	die			Vielen Dank! - Keine Ursache!	Many Thanks! - Never mind!	Kennt man schon die Unfallursache?	Do you already know the cause of the accident?		
ursprünglich	original, originally	ursprünglich				Ursprünglich wollte ich in einem Restaurant arbeiten. Aber dann bin ich Busfahrerin geworden.	Originally I wanted to work in a restaurant. But then I became a bus driver.				
das Urteil, -e	judgement, sentence	Urteil	das			Dein Urteil ist für mich sehr wichtig.	Your judgment is very important to me.	Das Urteil des Gerichts erscheint mir zu hart.	The judgment of the court seems too hard.		
"der Vater, -"""	father	Vater	der			Mein Vater arbeitet in einem Restaurant.	My dad works in a restaurant.	Herr Müller ist Vater geworden.	Mr. Müller became a father.		
vegetarisch	vegetarian	vegetarisch				Ich mag kein Fleisch. Ich esse am liebsten vegetarisch.	I do not like meat. I like to eat vegetarian.	Haben Sie auch vegetarische Gerichte?	Do you also have vegetarian dishes?		
verabreden, verabredet, verabredete, hat verabredet, verabredet sein	to arrange to meet	verabreden				Wir haben uns mit Freunden verabredet. Wir wollen zusammen essen.	We have an appointment with friends. We want to eat together.	Tut mir leid, ich habe keine Zeit. Ich bin mit meiner Freundin verabredet.	"I'm sorry, I do not have time. I have an appointment with my girlfriend."		
verabschieden, verabschiedet, verabschiedete, hat verabschiedet	to say goodbye	verabschieden				Es ist schon 23 Uhr. Ich möchte mich verabschieden.	It is already 11 pm. I want to say goodbye.				
verändern, verändert, veränderte, hat verändert	to change	verändern				Wir haben uns lange nicht gesehen.	We have not seen each other for a long time.	Aber du hast dich gar nicht verändert.	But you have not changed.		
