ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Position
271456,Valentín Sánchez,20,Argentina,63,72,Huracán,1100000,200000,CAM
247904,Ionuț Balaur,33,Romania,63,63,Mioveni,23000000,100000,CB
238177,Anthony Hartigan,22,England,63,70,Mansfield Town,92500000,300000,CDM
261729,Isaac Karamoko,20,France,63,75,Sassuolo,1200000,500000,RM
262754,Julian Niehues,21,Germany,63,71,Kaiserslautern,1000000,200000,CDM
271458,Yllan Okou,19,France,63,79,Monaco,1200000,400000,CB
221538,Will Nightingale,26,England,63,65,AFC Wimbledon,52500000,300000,CB
227682,George Lapslie,24,England,63,67,Mansfield Town,67500000,400000,CM
243810,Luis Ingolotti,22,Argentina,63,72,Aldosivi,92500000,200000,GK
266339,Sekou Sylla,23,Guinea,63,70,SC Cambuur,92500000,200000,LB
266851,Idrissa Thiam,21,Mauritania,63,73,Lugo,1100000,100000,LM
268131,CJ Egan-Riley,19,England,63,77,Burnley,1100000,400000,CB
210019,Lukas Raeder,28,Germany,63,64,MSV Duisburg,37500000,200000,GK
237923,Alexis Domínguez,25,Argentina,63,66,Gimnasia La Plata,65000000,400000,ST
238179,Dan Happe,23,England,63,66,Leyton Orient,57500000,300000,CB
192611,Sambou Yatabaré,33,Mali,63,63,Sochaux,30000000,200000,CM
262244,Jakub Myszor,20,Poland,63,75,Cracovia Kraków,1200000,200000,CF
200292,Jason Lowe,30,England,63,63,Salford City,42500000,400000,RB
266596,Jacopo Fazzini,19,Italy,63,81,Empoli,1200000,100000,CM
269156,Owen Moxon,24,England,63,68,Carlisle United,72500000,300000,CM
219492,Manuel de Iriondo,29,Argentina,63,63,Grenoble Foot 38,40000000,200000,CDM
236388,Jordon Garrick,23,Jamaica,63,70,Lincoln City,97500000,600000,ST
252260,Philipp Sturm,23,Austria,63,68,Hartberg,72500000,200000,RM
271717,Faustin Senghor,28,Senegal,63,65,Giresunspor,47500000,300000,CB
225125,Harry Anderson,25,England,63,64,Bristol Rovers,57500000,300000,RW
254309,Joel Nilsson,27,Sweden,63,63,Hammarby,50000000,200000,RW
197990,George Francomb,30,England,63,63,Crawley Town,42500000,300000,RB
214630,Augusto Barrios,30,Chile,63,63,Unión Española,40000000,100000,CDM
231270,Calum Waters,26,Scotland,63,64,Kilmarnock,52500000,200000,LB
247910,Alexandru Răuță,30,Romania,63,63,Hermannstadt,40000000,100000,CDM
52326,Eldin Jakupović,37,Switzerland,63,63,Everton,5000000,400000,GK
251494,Bartosz Bida,21,Poland,63,72,Jagiellonia Białystok,1100000,200000,CF
256358,Jake Garrett,19,England,63,78,Blackburn Rovers,1100000,400000,CDM
257638,Luca Philipp,21,Germany,63,73,TSG Hoffenheim,92500000,300000,GK
200807,Kieron Freeman,30,Wales,63,63,Portsmouth,42500000,300000,RB
269415,Mario Bratu,20,Romania,63,75,Petrolul 52,1200000,100000,RW
252263,Niklas Kölle,22,Germany,63,71,MSV Duisburg,1000000,200000,LB
254567,Grégory Coelho,22,France,63,69,Rodez,72500000,100000,RWB
237160,Ro-Shaun Williams,23,England,63,68,Doncaster Rovers,65000000,300000,CB
191848,Waleed Abdullah,36,Saudi Arabia,63,63,Al Nassr,5000000,400000,GK
263273,Marcel Beifus,19,Germany,63,77,St. Pauli,1100000,200000,CB
267625,David Zalazar,20,Argentina,63,73,Argentinos Juniors,1100000,200000,LM
221801,Lisheng Liao,29,China PR,63,63,Shandong Luneng,47500000,500000,CM
230505,Tiago Vanderlei Fagundes Fachini,30,Brazil,63,63,Santos,47500000,600000,ST
236905,Branco Provoste,22,Chile,63,73,Ñublense,1100000,200000,CM
246121,Stephen Kelly,22,Scotland,63,72,Livingston,1100000,200000,CM
247913,Lewis Miller,21,Australia,63,72,Hibernian,1000000,100000,RB
197226,Sören Bertram,31,Germany,63,63,Osnabrück,40000000,100000,RW
271722,Oleksiy Sych,21,Ukraine,63,72,Kortrijk,1000000,200000,RB
214634,Jake Hessenthaler,28,England,63,63,Crawley Town,47500000,400000,CM
257386,Hernandes Rodrigues Da Silva,22,Brazil,63,70,Incheon United,97500000,100000,ST
235627,Ousmane Fané,28,France,63,63,Morecambe,42500000,200000,CDM
255339,Jayden Nelson,19,Canada,63,76,Toronto,1100000,100000,LM
238188,Luke McCormick,23,England,63,69,Bristol Rovers,75000000,200000,CAM
258156,Yaroslav Meykher,22,Ukraine,63,72,Real Valladolid,92500000,300000,GK
270957,André Miguel Pinto Lopes,26,Portugal,63,63,Santa Clara,52500000,200000,RW
213869,Kévin Rocheteau,28,France,63,63,Niort,50000000,200000,ST
194925,Louis Moult,30,England,63,63,Motherwell,47500000,200000,ST
267630,Stefano Surdanović,23,Serbia,63,69,Austria Lustenau,75000000,200000,CAM
232814,Juliusz Letniowski,24,Poland,63,70,Widzew Lodz,97500000,100000,CF
238958,Rekeem Harper,22,England,63,68,Exeter City,72500000,300000,CM
246382,Mamudu Moro,27,Ghana,63,64,Mjällby,55000000,100000,ST
231535,Cameron Borthwick-Jackson,25,England,63,66,Burton Albion,57500000,100000,LB
240496,Lewis Gibson,21,England,63,72,Bristol Rovers,1000000,500000,CB
243824,Soo Il Park,26,Korea Republic,63,66,Seongnam,57500000,100000,LWB
245616,Pelayo Morilla Cabal,20,Spain,63,75,Sporting Gijón,1200000,200000,RM
189808,Paddy Madden,32,Republic of Ireland,63,63,Stockport County,40000000,400000,ST
251761,Alessandro Mallamo,23,Italy,63,72,Bari 1908,1100000,100000,CM
264050,Bryan Nokoue,20,Cameroon,63,75,Saint-Étienne,1100000,100000,RB
264307,André Filipe Rio Liberal,19,Portugal,63,75,Gil Vicente,1100000,200000,ST
240499,Eman Marković,23,Norway,63,71,IFK Göteborg,1100000,100000,LM
242291,Kai Brünker,28,Germany,63,63,Magdeburg,50000000,300000,ST
258931,Haydon Roberts,20,England,63,73,Derby County,97500000,800000,CB
262260,Sergio Guerrero Romero,23,Spain,63,72,Atlético Madrid,1100000,800000,CM
272500,Carlos Baleba,18,Cameroon,63,79,Lille,1200000,200000,CM
229748,Mayron George,28,Costa Rica,63,63,Pau,50000000,100000,ST
253556,Erik López,20,Paraguay,63,79,Banfield,1300000,200000,ST
258932,Louie Barry,19,England,63,80,Milton Keynes Dons,1200000,900000,LW
241013,Adrián López Garrote,23,Spain,63,71,Granada,92500000,100000,GK
270454,Martín Ortega,22,Argentina,63,70,Tigre,92500000,200000,RB
252278,Ju Kong Kim,26,Korea Republic,63,66,Jeju United,62500000,200000,ST
254838,Josh Davison,22,England,63,71,AFC Wimbledon,1100000,300000,ST
222583,Tom James,26,Wales,63,65,Leyton Orient,55000000,300000,RB
223095,Federico Palacios Martínez,27,Spain,63,64,Viktoria Köln,55000000,200000,CAM
226679,Ashley Hunter,26,England,63,63,Morecambe,52500000,200000,LW
237175,Lewis Freestone,22,England,63,71,Cheltenham Town,1000000,200000,CB
237687,Nozomi Kimura,25,Chile,63,70,Ñublense,87500000,200000,CB
239735,Dariusz Pawłowski,23,Poland,63,68,Radomiak Radom,67500000,100000,RWB
256887,Taylor Booth,21,United States,63,74,FC Utrecht,1100000,200000,CM
261495,Soumaila Coulibaly,18,France,63,82,Borussia Dortmund,1100000,200000,CB
264312,Juan Cruz Esquivel,21,Argentina,63,72,Platense,1100000,300000,ST
227704,Ravy Tsouka,27,Congo,63,64,Zulte-Waregem,50000000,300000,RB
228216,Oniel Fisher,30,Jamaica,63,63,Minnesota United,42500000,200000,RB
202617,Václav Hladký,31,Czech Republic,63,63,Ipswich Town,25000000,200000,GK
211833,Toni Lindenhahn,31,Germany,63,63,Hallescher FC,40000000,100000,RM
227961,Jamie Robson,24,Scotland,63,66,Lincoln City,60000000,200000,LB
246649,Filip Marchwiński,20,Poland,63,75,Lech Poznań,1200000,200000,CAM
260217,Ogechika Heil,21,Germany,63,71,Hamburger SV,1100000,300000,LW
194937,Tom Parkes,30,England,63,63,Livingston,40000000,200000,CB
261753,Kenny Nagera,20,France,63,74,Lorient,1100000,1100000,ST
264314,Bruno Gutiérrez,20,Chile,63,75,Colo-Colo,1100000,100000,RB
202106,Marvin Knoll,31,Germany,63,63,MSV Duisburg,32500000,200000,CDM
216186,Philipp Zulechner,32,Austria,63,63,Odd,40000000,100000,ST
246650,Niklas-Wilson Sommer,24,Germany,63,68,Waldhof Mannheim,67500000,100000,RB
263547,Dalberson Ferreira do Amaral,25,Brazil,63,68,Famalicão,55000000,100000,GK
271995,Noha Ndombasi,21,France,63,77,St. Gallen,1200000,200000,ST
216699,Gedion Zelalem,25,United States,63,67,New York City,67500000,200000,CM
238971,Michel Niemeyer,26,Germany,63,64,Rot-Weiss Essen,52500000,100000,LB
248443,Ovidiu Perianu,20,Romania,63,74,Botoşani,1000000,200000,CDM
242812,Kristoffer Ødemarksbakken,26,Norway,63,64,Aalesund,57500000,100000,LM
245628,Abdelkabir Abqar,23,Morocco,63,73,Deportivo Alavés,1000000,200000,CB
254588,Billy Koumetio,19,France,63,77,Austria Wien,1100000,800000,CB
266877,Demba Seck,21,Senegal,63,78,Torino,1200000,700000,RW
241277,Justin Steinkötter,22,Germany,63,70,Saarbrücken,97500000,200000,ST
192125,Tim Björkström,31,Sweden,63,63,Sirius,32500000,100000,CB
269182,Antonio Raimondo,18,Italy,63,79,Bologna,1200000,300000,ST
239230,Adrià Vilanova Chaure,25,Spain,63,70,FC Andorra,87500000,200000,CB
239742,Jonathan Klinsmann,25,United States,63,69,LA Galaxy,60000000,100000,GK
242302,Brandon Servania,23,United States,63,70,Dallas,90000000,100000,CDM
243838,Nishan Burkart,22,Switzerland,63,70,Winterthur,97500000,500000,ST
256894,Ángel Baena Pérez,21,Spain,63,75,Lugo,1200000,100000,LM
266367,Junior Flemmings,26,Jamaica,63,64,Toulouse,57500000,500000,LW
268927,Ibrahim Cissoko,19,Netherlands,63,77,NEC,1100000,200000,RW
246911,Fredrik Sjølstad,28,Norway,63,64,HamKam,47500000,100000,CDM
252031,Florian Heister,25,Germany,63,66,Viktoria Köln,57500000,100000,RB
191871,Yong Rae Lee,36,Korea Republic,63,63,Daegu,15000000,100000,CM
266112,Tihomir Kostadinov,26,North Macedonia,63,66,Piast Gliwice,62500000,200000,CAM
269952,Yvandro Borges Sanches,18,Luxembourg,63,81,Borussia Mönchengladbach,1200000,200000,LM
213120,Conor Wilkinson,27,Republic of Ireland,63,63,Walsall,52500000,400000,ST
222848,Alex Samuel,26,Wales,63,63,Ross County,52500000,200000,ST
243840,Lee O'Connor,21,Republic of Ireland,63,68,Tranmere Rovers,72500000,300000,CM
255360,Matthew Garbett,20,New Zealand,63,76,Torino,1200000,600000,CAM
256128,Jonatan Carmona Álamo,20,Spain,63,77,Elche,1100000,300000,CDM
266881,Matěj Chaluš,24,Czech Republic,63,69,Malmö FF,70000000,100000,CB
213377,Hazaa Al Hazaa,30,Saudi Arabia,63,63,Al Tai,47500000,500000,ST
215425,Filip Sachpekidis,24,Sweden,63,68,Kalmar,72500000,100000,CF
244097,Tarsis Bonga,25,Germany,63,66,VfL Bochum 1848,62500000,500000,RM
264322,Mathys Saban,20,France,63,74,Saint-Étienne,1100000,200000,LM
270210,Sandro Trémoulet,22,France,63,70,RFC Seraing,90000000,300000,CB
223106,Facundo Castro,26,Argentina,63,65,Barracas Central,60000000,300000,ST
240002,Felix Herzenbruch,29,Germany,63,63,Rot-Weiss Essen,40000000,100000,CB
245122,Tim Prica,20,Sweden,63,70,Wattens,95000000,300000,ST
263555,Nikolaos Michelis,21,Greece,63,75,Mirandés,1100000,100000,CB
269955,Justin Heekeren,21,Germany,63,72,Schalke 04,92500000,200000,GK
240260,Sylla Sow,25,Netherlands,63,65,Go Ahead Eagles,60000000,200000,ST
254084,Emil Kornvig,22,Denmark,63,73,Cosenza,1100000,300000,CM
202117,Mats Haakenstad,28,Norway,63,63,Sandefjord,42500000,100000,RB
271749,Maico Alejandro Quiroz,20,Argentina,63,73,Racing Club,1000000,200000,CDM
216453,Liam Shephard,27,Wales,63,63,Salford City,47500000,400000,RB
222853,Yongyong Hou,24,China PR,63,66,Beijing Guoan,65000000,400000,RM
238981,Tobias Schwede,28,Germany,63,63,Saarbrücken,42500000,200000,LWB
247173,Carlos Terán,21,Colombia,63,75,Chicago Fire,1100000,100000,CB
204422,Dylan McGowan,30,Australia,63,63,Kilmarnock,40000000,200000,CB
187782,Seámus Conneely,33,Republic of Ireland,63,63,Accrington Stanley,24000000,100000,CDM
240775,Tyler Smith,23,England,63,70,Hull City,97500000,400000,ST
267912,Juan Durán Dueñas,21,Spain,63,70,Mirandés,92500000,100000,LB
242312,Abdulfatah Adam,27,Saudi Arabia,63,63,Abha,52500000,800000,ST
257672,Robert Dadok,25,Poland,63,66,Górnik Zabrze,57500000,200000,RWB
262024,Nayel Mehssatou,19,Chile,63,74,Kortrijk,1000000,200000,RB
208009,Wesley Jobello,28,France,63,63,UTA Arad,47500000,200000,RM
185226,Keith Watson,32,Scotland,63,63,Ross County,30000000,200000,CB
266379,Patricio Boolsen,24,Argentina,63,69,Aldosivi,70000000,200000,CB
271755,Enrique Jesús Salas Valiente,20,Spain,63,78,Sevilla,1100000,300000,CB
250763,Erik Engelhardt,24,Germany,63,66,Osnabrück,67500000,100000,ST
251275,Kyle Joseph,20,Scotland,63,75,Oxford United,1200000,500000,ST
252555,Matthew Sorinola,21,England,63,72,Swansea City,1000000,200000,LWB
260235,Mamady Diambou,19,Mali,63,78,Salzburg,1100000,300000,CDM
269964,Leonardo Scienza,23,Brazil,63,69,Magdeburg,75000000,300000,LW
240524,Ebiye Moses,25,Nigeria,63,67,Aalesund,67500000,100000,ST
239501,Johannes Tartarotti,22,Austria,63,69,Rheindorf Altach,77500000,300000,CM
189325,Christopher Telo,32,Sweden,63,63,Norrköping,32500000,100000,LB
261261,Justo Giani,23,Argentina,63,70,Patronato,97500000,300000,RW
271246,Muhammed Damar,18,Germany,63,78,TSG Hoffenheim,1100000,200000,CAM
234638,Henrik Udahl,25,Norway,63,68,Vålerenga,72500000,100000,ST
239502,William Bianda,22,France,63,70,Roma,90000000,800000,CB
241038,Keanan Bennetts,23,England,63,70,Darmstadt 98,97500000,400000,LM
258446,Matthéo Xantippe,20,France,63,79,Amiens SC,1200000,100000,LWB
246671,Arthur Okonkwo,20,England,63,75,Crewe Alexandra,1000000,700000,GK
258191,Jetmir Topalli,23,Kosovo,63,69,İstanbulspor,75000000,300000,RW
239504,Josh Gordon,27,England,63,63,Barrow,52500000,300000,ST
241040,TJ Eyoma,22,England,63,69,Lincoln City,72500000,200000,RB
245904,Armando Shashoua,21,England,63,73,UD Ibiza,1100000,100000,CM
246416,Leon Dajaku,21,Germany,63,70,Sunderland,97500000,300000,RM
264081,Pablo Gálvez Miranda,20,Spain,63,76,Mallorca,1200000,400000,ST
201873,Joe Bendik,33,United States,63,63,Philadelphia Union,16000000,100000,GK
243345,Julian Rieckmann,21,Germany,63,70,Magdeburg,92500000,200000,CDM
270738,Thiago Ezequiel Ojeda,19,Argentina,63,78,Villarreal II,1100000,100000,LM
232082,Andrew Tarbell,28,United States,63,63,Austin,35000000,100000,GK
258450,Luís Pedro Alves Bastos,20,Portugal,63,73,Paços de Ferreira,1000000,200000,LB
220819,Ryan Kitto,27,Australia,63,63,Adelaide United,47500000,100000,LB
245907,Jamie Bowden,20,Republic of Ireland,63,75,Tottenham Hotspur,1200000,1100000,CM
247955,Ianis Stoica,19,Romania,63,77,FCSB,1100000,200000,ST
189331,Greg Taylor,32,England,63,63,Cambridge United,30000000,200000,CB
240532,Fabian Rohner,23,Switzerland,63,69,Zürich,75000000,300000,RM
240788,Marco Olivieri,23,Italy,63,70,Perugia,97500000,100000,ST
187796,Kristian Dennis,32,England,63,63,Carlisle United,40000000,300000,ST
263317,Mateusz Łęgowski,19,Poland,63,76,Pogoń Szczecin,1100000,100000,CM
270485,Franco Carboni,19,Argentina,63,79,Cagliari,1200000,500000,LB
213653,Tom Dallison,26,England,63,65,Colchester United,52500000,300000,CB
221845,Rongze Han,29,China PR,63,64,Shandong Luneng,37500000,400000,GK
222101,Kyrylo Petrov,32,Ukraine,63,63,Korona Kielce,30000000,100000,CB
223381,Mickey Demetriou,31,England,63,63,Newport County,32500000,300000,CB
237205,Ashley Maynard-Brewer,23,Australia,63,70,Gillingham,82500000,200000,GK
248469,Dynel Simeu,20,England,63,76,Tranmere Rovers,1100000,700000,CB
193173,Matty Lund,31,Northern Ireland,63,63,Salford City,40000000,400000,CM
182422,Lu Zhang,34,China PR,63,63,Shenzhen,8000000,200000,GK
263575,Clemens Riedel,18,Germany,63,76,Darmstadt 98,1000000,100000,CB
270487,Tomás González,19,Argentina,63,77,Unión Santa Fe,1100000,200000,ST
211607,Florian Loshaj,25,Kosovo,63,66,Cracovia Kraków,57500000,200000,CDM
203416,Luke Norris,29,England,63,63,Stevenage,47500000,300000,ST
245400,Ji Hyun Kim,25,Korea Republic,63,65,Sangju Sangmu,60000000,300000,ST
230809,Callum Johnson,25,England,63,64,Ross County,52500000,200000,RB
246681,Idris El Mizouni,21,Tunisia,63,70,Leyton Orient,92500000,200000,CDM
195481,Jamie Proctor,30,England,63,63,Port Vale,47500000,200000,ST
222618,Sang Won Kim,30,Korea Republic,63,63,Suwon,42500000,200000,LWB
233114,Joe Riley,25,England,63,65,Walsall,55000000,300000,RWB
257434,Adrian Małachowski,24,Poland,63,68,Waldhof Mannheim,72500000,100000,CM
224667,Kuo Yang,29,China PR,63,63,Wuhan Three Towns,42500000,400000,RWB
244891,Mateusz Żyro,23,Poland,63,68,Widzew Lodz,65000000,100000,CB
256668,Fernando Prado,21,Uruguay,63,71,Racing Club,1000000,200000,LB
264349,James McAtee,19,England,63,79,Sheffield United,1200000,1100000,CAM
204701,Salim Khelifi,28,Tunisia,63,63,Perth Glory,47500000,100000,RM
209565,Mohammed Al Fehaid,32,Saudi Arabia,63,63,Al Fateh,32500000,600000,CDM
220573,Michał Jakóbowski,29,Poland,63,63,Warta Poznań,47500000,100000,LM
235421,Benjamin Ozegovic,22,Austria,63,70,Wattens,82500000,200000,GK
258717,Erik Ring,20,Sweden,63,74,AIK,1100000,100000,LM
271006,Yeferson Paz,20,Colombia,63,76,Perugia,1100000,400000,RWB
244126,Akin Odimayo,22,England,63,70,Northampton Town,90000000,300000,CB
192671,Mario Rondón,36,Venezuela,63,63,Sepsi,16000000,200000,ST
269472,Nikolas Agrafiotis,22,Serbia,63,71,Excelsior,1100000,200000,ST
221856,Senwen Luo,29,China PR,63,63,Wuhan Three Towns,47500000,400000,CM
236193,Dillson Robson Teixeiro Loto,26,Brazil,63,63,Cuiabá,52500000,400000,ST
253089,Łukasz Bejger,20,Poland,63,77,Śląsk Wrocław,1100000,100000,CB
246434,John Björkengren,23,Sweden,63,72,Lecce,1000000,300000,CDM
251042,Denis Dumitrașcu,27,Romania,63,63,Chindia Târgovişte,50000000,100000,LM
271267,Iván San José Cantalejo,18,Spain,63,79,Real Valladolid,1200000,200000,CAM
213667,Dion Conroy,26,England,63,64,Crawley Town,50000000,300000,CB
221859,Ju Yong Lee,29,Korea Republic,63,63,Incheon United,42500000,200000,LB
251811,Jasper ter Heide,23,Netherlands,63,69,SC Cambuur,70000000,200000,CDM
190883,A.J. DeLaGarza,34,Guam,63,63,New England,18000000,200000,RB
193443,Tim Coremans,31,Netherlands,63,63,Sparta Rotterdam,25000000,200000,GK
259747,Ibrahim Diabate,22,Côte d'Ivoire,63,72,Mallorca,1100000,500000,ST
263332,Giorgi Kokhreidze,23,Georgia,63,70,Grenoble Foot 38,97500000,100000,CAM
239268,Neftali Manzambi,25,Switzerland,63,66,Winterthur,62500000,200000,RM
241828,Luke Offord,22,England,63,70,Crewe Alexandra,90000000,200000,CB
246436,Kyung Gun Mun,27,Korea Republic,63,67,Sangju Sangmu,50000000,100000,GK
248740,Gassan Ahadme,21,Morocco,63,71,Ipswich Town,1100000,300000,ST
257956,Juergen Elitim,23,Colombia,63,70,Racing Santander,97500000,800000,CAM
258468,Rémy Vita,21,Madagascar,63,75,Fortuna Sittard,1100000,200000,LB
264869,Félix Lemaréchal,18,France,63,80,Monaco,1200000,300000,CM
214949,Harrison Manzala,28,Congo DR,63,63,Petrolul 52,47500000,200000,LM
208294,Francisco Santos Júnior,30,Guinea Bissau,63,63,Sepsi,40000000,300000,CDM
232102,Conor Masterson,23,Republic of Ireland,63,72,Queens Park Rangers,1000000,600000,CB
247974,Antoni Ivanov,26,Bulgaria,63,64,Botoşani,55000000,300000,CM
234407,Joshua Bitter,25,Germany,63,66,MSV Duisburg,57500000,200000,RB
240807,Oli Shaw,24,Scotland,63,67,Kilmarnock,70000000,200000,ST
244647,Jesús Rodríguez Ortuño,24,Spain,63,69,Granada,75000000,200000,LM
248487,Soo Bin Lee,22,Korea Republic,63,71,Pohang Steelers,1000000,100000,CDM
266152,Miguel Maria Mariano Falé,18,Portugal,63,78,Sporting Braga,1100000,100000,CF
183720,Nicky Featherstone,33,England,63,63,Hartlepool United,24000000,200000,CDM
260264,Noah Ohio,19,Netherlands,63,77,Standard Liège,1100000,200000,ST
262825,Karol Knap,20,Poland,63,74,Cracovia Kraków,1000000,200000,CDM
241577,Laorent Shabani,22,Albania,63,71,Norrköping,1100000,200000,LW
251049,Andrei Șerban,21,Romania,63,70,Chindia Târgovişte,97500000,100000,LM
255913,George Thomason,21,England,63,72,Bolton Wanderers,1100000,200000,CM
258729,Gabriel Veiga Novas,20,Spain,63,75,Celta de Vigo,1200000,300000,CM
271018,Dara Costelloe,19,Republic of Ireland,63,74,Burnley,1000000,500000,RM
223146,Francisco Rodríguez,26,Switzerland,63,64,Winterthur,57500000,200000,CAM
243882,Johannes Dörfler,25,Germany,63,65,Waldhof Mannheim,55000000,400000,RB
190122,Paul Coutts,33,Scotland,63,63,Bristol Rovers,24000000,200000,CDM
258730,Miguel Rodríguez Vidal,19,Spain,63,80,Celta de Vigo,1200000,300000,RM
257195,Simone Muratore,24,Italy,63,69,Atalanta,75000000,800000,CM
269228,Adrià Altimira Reynaldos,21,Spain,63,75,FC Andorra,1200000,100000,RM
271532,Pablo Cuñat Campos,20,Spain,63,74,Levante,90000000,100000,GK
244140,Alaa Bakir,21,Germany,63,71,MSV Duisburg,1100000,100000,CAM
252077,Bryan Alceus,26,Haiti,63,67,Argeş,60000000,200000,CDM
271534,Enzo Luna,20,Argentina,63,71,Huracán,1100000,200000,LW
232110,Tom Glover,24,Australia,63,68,Melbourne City,57500000,200000,GK
265391,Siebe Wylin,19,Belgium,63,75,KV Oostende,1100000,100000,RWB
263344,Matthis Riou,21,France,63,73,Guingamp,1000000,100000,CB
210352,Sean Kelly,28,Scotland,63,63,Livingston,42500000,200000,CDM
225712,Dylan Bahamboula,27,Congo,63,63,Livingston,50000000,200000,RW
230064,Yannick Schmid,27,Switzerland,63,65,Winterthur,50000000,200000,CB
235184,Daniel Ríos,27,Mexico,63,64,Charlotte,55000000,200000,ST
237232,Batuhan Şen,23,Turkey,63,73,Fatih Karagümrük,92500000,700000,GK
248752,Mawlanyaz Dilmurat,24,China PR,63,68,Henan Jianye,67500000,200000,RB
250800,Marvin Tshibuabua,20,France,63,73,RFC Seraing,97500000,200000,CB
199601,Musa Çağıran,29,Turkey,63,63,Hatayspor,40000000,300000,CDM
